"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","外部总线接口","工作环境温度 (Min-Max) (°C) ","I/O 工作电压 (Max) (V) ","Junction Temperature (Max) (&#186;C)","GPIOs","内核：性能(MIPS)","PLC代码","Pin count","PLC描述","功耗 (Max) (W) ","功耗 (Typ) (W) ","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","USB","USB features","SPI","Ethernet Type","以太网","通信协议","I2C","协处理器频率 (Max) (MHz) ","协处理器类型","TDM","DMA通道总数","最后发货日期","最后订单日期","CAN","UART","CAN Type","其他特性","安全","eTSEC","Junction Temperature (Min) (&#186;C)","定时器类型","HDLC","SMC","SCC","替代部件"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8248","MPC8248ZQTIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8248&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-security-communications-processor-module:MPC8248?&fpsp=1&tab=Documentation_Tab#MPC8248ZQTIEA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Comms Processor, PCI, USB, CPM, SEC, 0 to 105C","-","-","100 @ CNY207.16 each","TEPBGA 516","603e","400","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","105","120","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.5","1.3","100","-","10-YEARS APPLICATION LIFE","-","1.5","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet","-","200","CPM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247CVRMIBA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247CVRMIBA","PowerQUICC, 32 Bit Power Architecture, 266MHz, Communications Processor, PCI, USB, CPM, -40 to 105C","-","-","100 @ CNY160.17 each","TEPBGA 516","603e","266","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","-40 to 105","3.3","105","120","505.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.2","1","66","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247CVRTIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247CVRTIEA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Communications Processor, PCI, USB, CPM, -40 to 105C","-","-","100 @ CNY217.21 each","TEPBGA 516","603e","400","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","-40 to 105","3.3","105","120","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.5","1.3","100","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247CZQMIBA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247CZQMIBA","PowerQUICC, 32 Bit Power Architecture, 266MHz, Communications Processor, PCI, USB, CPM, -40 to 105C","-","-","100 @ CNY160.17 each","TEPBGA 516","603e","266","1","32","-","20","SRAM, SDRAM, FLASH, EPROM, DRAM","60x, Local, PCI","-40 to 105","3.3","105","-","505.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.2","1","-","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247CZQTIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247CZQTIEA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Communications Processor, PCI, USB, CPM, -40 to 105C","-","-","100 @ CNY217.21 each","TEPBGA 516","603e","400","1","32","-","20","SRAM, SDRAM, FLASH, EPROM, DRAM","60x, Local, PCI","-40 to 105","3.3","105","-","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.5","1.3","-","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247VRMIBA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247VRMIBA","PowerQUICC, 32 Bit Power Architecture, 266MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY145.61 each","TEPBGA 516","603e","266","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","105","120","505.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.2","1","66","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247VRPIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247VRPIEA","PowerQUICC, 32 Bit Power Architecture, 300MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY164.62 each","TEPBGA 516","603e","300","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","85","120","570","4","516","PRODUCT MATURITY/SATURATION(4)","1.3","1.1","100","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247VRTIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247VRTIEA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY197.50 each","TEPBGA 516","603e","400","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","85","120","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.5","1.3","100","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247VRTMFA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247VRTMFA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY221.21 each","TEPBGA 516","603e","400","1","32","-","20","SRAM, SDRAM, FLASH, EPROM, DRAM","60x, Local, PCI","0 to 105","3.3","105","-","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.8","1.5","-","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","266","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247ZQMIBA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247ZQMIBA","PowerQUICC, 32 Bit Power Architecture, 266MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY145.61 each","TEPBGA 516","603e","166","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","105","120","315.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.2","1","66","-","10-YEARS APPLICATION LIFE","-","1.8","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet","-","200","CPM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8247","MPC8247ZQTIEA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8247&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/powerquicc-ii-processor-with-pci-usb-communications-processor-module:MPC8247?&fpsp=1&tab=Documentation_Tab#MPC8247ZQTIEA","PowerQUICC, 32 Bit Power Architecture, 400MHz, Communications Processor, PCI, USB, CPM, 0 to 105C","-","-","100 @ CNY197.50 each","TEPBGA 516","603e","400","1","32","-","20","EPROM, FLASH, SDRAM, SRAM, DRAM","60x, Local, PCI","0 to 105","3.3","105","120","760.4","4","516","PRODUCT MATURITY/SATURATION(4)","1.5","1.3","100","-","10-YEARS APPLICATION LIFE","-","1.5","1","USB 2.0","1","MII, 10/100 BaseT","2","Ethernet","1","200","CPM","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LVV266D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LVV266D","32 Bit Power Architecture, 266MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY254.21 each","TBGA 352","603e","266","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","505.4","4","352","PRODUCT MATURITY/SATURATION(4)","2.4","2","133","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LVV300D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LVV300D","32 Bit Power Architecture, 300MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY302.35 each","TBGA 352","603e","300","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","570","4","352","PRODUCT MATURITY/SATURATION(4)","2.5","2","100","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LVV333D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LVV333D","32 Bit Power Architecture, 333MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY319.71 each","TBGA 352","603e","333","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","632.7","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.3","133","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LVV350D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LVV350D","32 Bit Power Architecture, 350MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY376.49 each","TBGA 352","603e","350","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","665","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.2","100","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LZU266D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LZU266D","32 Bit Power Architecture, 266MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY254.21 each","TBGA 352","603e","266","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","505.4","4","352","PRODUCT MATURITY/SATURATION(4)","2.4","2","133","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LZU300D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LZU300D","32 Bit Power Architecture, 300MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY302.35 each","TBGA 352","603e","300","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","570","4","352","PRODUCT MATURITY/SATURATION(4)","2.5","2","100","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LZU333D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LZU333D","32 Bit Power Architecture, 333MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY319.71 each","TBGA 352","603e","333","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","632.7","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.3","133","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245LZU350D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245LZU350D","32 Bit Power Architecture, 350MHz, Integrated Host Processor, PCI, 0 to 105C","-","-","100 @ CNY376.49 each","TBGA 352","603e","350","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","0 to 105","3.3","105","120","665","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.2","100","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245TVV266D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245TVV266D","32 Bit Power Architecture, 266MHz, Integrated Host Processor, PCI, -40 to 105C","-","-","100 @ CNY330.64 each","TBGA 352","603e","266","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","-40 to 105","3.3","105","120","505.4","4","352","PRODUCT MATURITY/SATURATION(4)","2.4","2","133","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245TVV300D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245TVV300D","32 Bit Power Architecture, 300MHz, Integrated Host Processor, PCI, -40 to 105C","-","-","100 @ CNY393.08 each","TBGA 352","603e","300","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","-40 to 105","3.3","105","120","570","4","352","PRODUCT MATURITY/SATURATION(4)","2.5","2","100","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245TVV333D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245TVV333D","32 Bit Power Architecture, 333MHz, Integrated Host Processor, PCI, -40 to 105C","-","-","100 @ CNY415.66 each","TBGA 352","603e","333","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","-40 to 105","3.3","105","120","632.7","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.3","133","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8245","MPC8245TVV350D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8245&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-82xx/integrated-host-processor-with-integrated-pci:MPC8245?&fpsp=1&tab=Documentation_Tab#MPC8245TVV350D","32 Bit Power Architecture, 350MHz, Integrated Host Processor, PCI, -40 to 105C","-","-","100 @ CNY489.48 each","TBGA 352","603e","350","1","32","-","-","EPROM, SDRAM","Local, 60x, PCI","-40 to 105","3.3","105","120","665","4","352","PRODUCT MATURITY/SATURATION(4)","2.8","2.2","100","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
