"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","EEPROM (KB) ","内核：类型","工作频率 (Max) (MHz) ","总线频率 (Max) (MHz) ","CAN","I2C","SPI","供电电压 (Min-Max) (V) ","GPIOs","工作环境温度 (Min-Max) (°C) ","定时器特性","其他特性","ADC (ch)","PWM (bit)","ADC (bit)","ADC","PWM (ch)","PLC代码","Pin count","PLC描述","PWM","无铅","RoHS","SCI","定时器","内核：内核数量 (Spec)","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","诊断","通信协议","器件功能","保护","内核：工作电压 (Spec) (V) ","定时器类型","CAN Type","SLIC","USB features","USB","视频/显示功能","UART","供电电压 (Typ) (V) ","待机功能","状态","替代部件"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT16AMFCE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT16AMFCE","S08GT 8-bit MCU, S08 core, 16KB Flash, 40MHz, QFN 32","-","QFN-EP 32","10000 @ CNY10.81 each","10-YEARS APPLICATION LIFE","16","2","-","S08","40","20","-","1","1","1.8 to 3.6","24","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","4","8","10","4-ch. 10-bit","4","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","4-ch. 8-bit","-","-","2","1-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8ACFBE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8ACFBE","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFP 44","-","QFP 44","10000 @ CNY8.71 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","36","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","8","-","10","8-ch. 10-bit","-","3","44","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8ACFBER","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8ACFBER","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFP 44","-","QFP 44","10000 @ CNY9.66 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","36","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","8","-","10","8-ch. 10-bit","-","3","44","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8ACFCE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8ACFCE","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFN 32","-","QFN-EP 32","10000 @ CNY7.95 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","24","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","4","8","10","4-ch. 10-bit","4","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","4-ch. 8-bit","-","-","2","1-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8AMFBE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8AMFBE","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFP 44","-","QFP 44","10000 @ CNY9.54 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","36","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","8","-","10","8-ch. 10-bit","-","3","44","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8AMFCE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8AMFCE","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFN 32","-","QFN-EP 32","10000 @ CNY8.77 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","24","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","4","8","10","4-ch. 10-bit","4","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","4-ch. 8-bit","-","-","2","1-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","MC9S08GT8AMFDE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#MC9S08GT8AMFDE","S08GT 8-bit MCU, S08 core, 8KB Flash, 40MHz, QFN 48","-","QFN 48","10000 @ CNY9.35 each","10-YEARS APPLICATION LIFE","8","1","-","S08","40","20","-","1","1","1.8 to 3.6","39","-40 to 125","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","8","-","10","8-ch. 10-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08GT","PC9S08GT60ACFDE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08GT&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-3.6v-mcus/8-bit-general-purpose-gtmcus:S08GT?&fpsp=1&tab=Documentation_Tab#PC9S08GT60ACFDE","8BIT 60K FLASH 4K RAM","-","QFN 48","-","-","60","4","-","S08","40","20","-","-","-","1.8 to 3.6","39","-40 to 85","Input Capture, Output Compare, PWM","Low Voltage Detect, Watchdog OSC/Timer","-","-","-","-","-","1","48","PRODUCT NEWLY INTRO D/RAMP-UP(1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","MC9S08EL16CTJ","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#MC9S08EL16CTJ","S08EL 8-bit MCU, S08 core, 16KB Flash, 40MHz, SOP 20","-","TSSOP 20","10000 @ CNY10.56 each","10-YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 125","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Temperature Sensor","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","MC9S08EL16CTL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#MC9S08EL16CTL","S08EL 8-bit MCU, S08 core, 16KB Flash, 40MHz, SOP 28","-","TSSOP 28","10000 @ CNY10.17 each","10-YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 85","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","MC9S08EL16CTLR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#MC9S08EL16CTLR","S08EL 8-bit MCU, S08 core, 16KB Flash, 40MHz, SOP 28","-","TSSOP 28","-","10-YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 85","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP, Analog Comparator","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","MC9S08EL32CTJ","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#MC9S08EL32CTJ","S08EL 8-bit MCU, S08 core, 32KB Flash, 40MHz, SOP 20","-","TSSOP 20","10000 @ CNY12.34 each","10-YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 85","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","MC9S08EL32CTL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#MC9S08EL32CTL","S08EL 8-bit MCU, S08 core, 32KB Flash, 40MHz, SOP 28","-","TSSOP 28","10000 @ CNY11.89 each","10-YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 85","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL16F1CTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL16F1CTJR","8-bit MCU, S08 core, 16KB Flash, 40MHz, -40/+85degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 85","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, Analog Comparator, COP, Internal Clock Generator, KBI, Low Voltage Detect, POR","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL16F1MTL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL16F1MTL","8-bit MCU, S08 core, 16KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 28","-","TSSOP 28","-","AUTO; >=10 YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 125","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, Analog Comparator, COP, Internal Clock Generator, KBI, Low Voltage Detect, POR","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL16F1MTLR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL16F1MTLR","8-bit MCU, S08 core, 16KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 28","-","TSSOP 28","-","AUTO; >=10 YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 125","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP, Analog Comparator","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL16F1VTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL16F1VTJR","8-bit MCU, S08 core, 16KB Flash, 40MHz, -40/+105degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 105","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, Analog Comparator, COP, Internal Clock Generator, KBI, Low Voltage Detect, POR","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1CTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1CTJR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+85degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 85","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, Analog Comparator, COP, Internal Clock Generator, KBI, Low Voltage Detect, POR","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1CTLR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1CTLR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+85degC, Automotive Qualified, SOP 28","-","TSSOP 28","-","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 85","Realtime Interrupts, PWM, Output Compare, Input Capture","Temperature Sensor, POR, Low Voltage Detect, KBI, COP, Analog Comparator","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1MTJ","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1MTJ","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","1 @ CNY14.56 each","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","20","20","-","1","1","2.7 to 5.5","16","-40 to 125","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1MTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1MTJR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","16","-40 to 125","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, Temperature Sensor, POR, Low Voltage Detect, KBI, Internal Clock Generator, COP","12","-","10","12-ch. 10-bit","-","4","20","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1MTL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1MTL","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 28","-","TSSOP 28","1 @ CNY14.88 each","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","20","20","-","1","1","2.7 to 5.5","22","-40 to 125","Input Capture, Output Compare, PWM, Realtime Interrupts","Analog Comparator, COP, KBI, Low Voltage Detect, POR, Temperature Sensor","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1MTLR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1MTLR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+125degC, Automotive Qualified, SOP 28","-","TSSOP 28","-","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 125","Realtime Interrupts, PWM, Output Compare, Input Capture","Analog Comparator, COP, KBI, Low Voltage Detect, POR, Temperature Sensor","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08EL-SL","S9S08EL32F1VTL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08EL-SL&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?&fpsp=1&tab=Documentation_Tab#S9S08EL32F1VTL","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+105degC, Automotive Qualified, SOP 28","-","TSSOP 28","-","AUTO; >=10 YEARS APPLICATION LIFE","32","1","0.512","S08","40","20","-","1","1","2.7 to 5.5","22","-40 to 105","Realtime Interrupts, PWM, Output Compare, Input Capture","Analog Comparator, COP, KBI, Low Voltage Detect, POR, Temperature Sensor","16","-","10","16-ch. 10-bit","-","4","28","PRODUCT MATURITY/SATURATION(4)","-","-","-","1","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","1","-","-","-","-","-","-","-","-"
