"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","EEPROM (KB) ","内核：类型","工作频率 (Max) (MHz) ","总线频率 (Max) (MHz) ","CAN","I2C","LIN","SPI","供电电压 (Min-Max) (V) ","GPIOs","工作环境温度 (Min-Max) (°C) ","其他特性","ADC (ch)","PWM (bit)","SCI","ADC (bit)","PWM (ch)","PLC代码","Pin count","PLC描述","定时器特性","定时器","Debug &amp; Trace","PWM","内核：性能(MIPS)","ADC","无铅","RoHS","内核：工作电压 (Spec) (V) ","DAC (bit)","QSPI","CAN Type","其他模拟功能","5v VREG","SENT","SafeAssure 功能安全"," 物理层接口"," 高压输入"," 电机","定时器类型","DAC (ch)","DMA通道总数","PWM分辨率 (ps) ","独立的PWM模块","ADC转换时间 (ns) ","QSCI","模拟比较器","独立ADC模块","FlexMemory (kB) ","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","其他特性-模拟","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通道数","诊断","通信协议","每路输出电流限值 (Min) (A) (ILIM)","器件功能","负载电流 (Typ) (A) (IL)","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","保护","接口和输入控制","负载电流 (Max) (A) (IL)","内核：内核数量 (Spec)","J1850","视频/显示功能","协处理器类型","协处理器频率 (Max) (MHz) ","器件","LCD分辨率"," 高电流GPIO / EVDD","状态","替代部件"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J2MAA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J2MAA","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J2MAAR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J2MAAR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J2MAL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J2MAL","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 112","-","LQFP 112","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","91","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","16","8","6","12","8","4","112","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J2MALR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J2MALR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 112","-","LQFP 112","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","91","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","16","8","6","12","8","4","112","PRODUCT MATURITY/SATURATION(4)","Input Capture, PWM, Output Compare","8-ch. 16 bit","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3CAA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3CAA","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+85degC, Automotive Qualified, QFP 80","-","QFP 80","1 @ CNY41.78 each","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","-","-","-","-","3.13 to 5.5","59","-40 to 85","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","-","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3CAAR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3CAAR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+85degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","59","-40 to 85","Watchdog OSC/Timer, Temperature Sensor, POR, Low Voltage Detect, COP","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3CAGR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3CAGR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+85degC, Automotive Qualified, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","-","-","3","3.13 to 5.5","119","-40 to 85","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","24","8","6","12","8","4","144","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","24-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MAA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MAA","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","1 @ CNY56.27 each","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MAAR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MAAR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MAG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MAG","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 144","-","LQFP 144","1 @ CNY58.31 each","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","-","-","3","3.13 to 5.5","119","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","24","8","6","12","8","4","144","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","24-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MAGR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MAGR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 144","-","LQFP 144","1 @ CNY48.07 each","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","-","-","3","3.13 to 5.5","119","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","24","8","6","12","8","4","144","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","24-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MAL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MAL","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 112","-","LQFP 112","1 @ CNY57.74 each","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","91","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","16","8","6","12","8","4","112","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3MALR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3MALR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 112","-","LQFP 112","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","91","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","16","8","6","12","8","4","112","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3VAG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3VAG","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+105degC, Automotive Qualified, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","-","-","3","3.13 to 5.5","119","-40 to 105","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","24","8","6","12","8","4","144","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","24-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3VAGR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3VAGR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+105degC, Automotive Qualified, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","-","-","3","3.13 to 5.5","119","-40 to 105","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","24","8","6","12","8","4","144","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","24-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XEQ512J3VALR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XEQ512J3VALR","16-bit MCU, S12X core, 512KB Flash, 50MHz, -40/+105degC, Automotive Qualified, QFP 112","-","LQFP 112","-","AUTO; >=10 YEARS APPLICATION LIFE","512","32","4","HCS12X","50","50","4","1","-","3","3.13 to 5.5","91","-40 to 105","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","16","8","6","12","8","4","112","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XEQ","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XES384F1MAA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XES384F1MAA","16-bit MCU, S12X core, 384KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","384","16","4","HCS12X","50","50","1","1","-","1","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","12","8","2","16","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","12-ch. 16-bit","-","-","-","-","-","CAN 2.0 A/B, MSCAN12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XES","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XES384F1MAAR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XES384F1MAAR","16-bit MCU, S12X core, 384KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","384","16","4","HCS12X","50","50","1","1","-","1","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","12","8","2","16","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","12-ch. 16-bit","-","-","-","-","-","CAN 2.0 A/B, MSCAN12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XES","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XES384J3MAA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XES384J3MAA","16-bit MCU, S12X core, 384KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","384","16","4","HCS12X","50","50","1","1","-","1","3.13 to 5.5","59","-40 to 125","Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer, COP","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","Input Capture, Output Compare, PWM","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XES","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12XE","S912XES384J3MAAR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12XE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12xe-high-performance-automotive-and-industrial-microcontrollers:S12XE?&fpsp=1&tab=Documentation_Tab#S912XES384J3MAAR","16-bit MCU, S12X core, 384KB Flash, 50MHz, -40/+125degC, Automotive Qualified, QFP 80","-","QFP 80","-","AUTO; >=10 YEARS APPLICATION LIFE","384","16","4","HCS12X","50","50","1","1","-","1","3.13 to 5.5","59","-40 to 125","COP, Low Voltage Detect, POR, Temperature Sensor, Watchdog OSC/Timer","8","8","2","12","8","4","80","PRODUCT MATURITY/SATURATION(4)","PWM, Output Compare, Input Capture","8-ch. 16 bit","-","8-ch. 8-bit","-","8-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","XGATE","100","S12XES","-","-","-","-"
