"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","缓存 (KB) ","工作频率 (Max) (MHz) ","内核：性能(MIPS)","总线频率 (Max) (MHz) ","支持外部存储器","其他特性","片选","外部中断","DMA通道总数","供电电压 (Min-Max) (V) ","定时器特性","外部总线接口","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","ADC (bit)","PLC代码","Pin count","PLC描述","SPI","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","ADC","待机功能","CAN","I2C","内核：类型","工作环境温度 (Min-Max) (°C) ","无铅","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","视频/显示功能","USB","USB features","I2S","UART","QSPI","CAN Type","状态","替代部件"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE128VMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE128VMB","MCF51JE 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY24.86 each","10-YEARS APPLICATION LIFE","128","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","Input Capture, Output Compare, PWM, Watchdog, PDB","Flexbus","48","-","-","2","12","4","81","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 105","-","-","1","12","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256CLK","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","QFP 80","10000 @ CNY24.80 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","47","-","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 85","-","-","1","12","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256CLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256CLL","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 100","-","LQFP 100","10000 @ CNY25.43 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","65","-","-","2","12","4","100","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 85","-","-","1","12","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256CMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256CMB","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY25.12 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","48","-","-","2","12","4","81","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 85","-","-","1","12","-","-","-","-","-","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256VLK","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","QFP 80","10000 @ CNY26.07 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","47","-","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 105","-","-","1","12","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256VLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256VLL","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 100","-","LQFP 100","10000 @ CNY26.71 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","65","-","-","2","12","4","100","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 105","-","-","1","12","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256VMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256VMB","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY26.39 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","48","-","-","2","12","4","81","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 105","-","-","1","12","-","-","-","-","-","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JE","MCF51JE256VML","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256VML","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, MAPBGA 104","-","MAPBGA 104","10000 @ CNY27.09 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","25","-","KBI, Low Voltage Detect","-","16","-","1.8 to 3.6","PDB, Watchdog, PWM, Output Compare, Input Capture","Flexbus","69","-","-","2","12","4","104","PRODUCT MATURITY/SATURATION(4)","2","8-ch. 16 bit","On-Chip Emulation","-","-","STOP","-","1","-","-40 to 105","-","-","1","12","-","-","-","-","-","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128CLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128CLF","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 48","-","LQFP 48","10000 @ CNY19.14 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","39","12","150","2","12","4","48","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","12-ch. 12-bit","STOP, WAIT","-","-","-","-40 to 85","-","-","1","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128CLH","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY20.54 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","53","19","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","-","STOP, WAIT","-","1","-","-40 to 85","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128CLK","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY21.62 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","69","24","150","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","14-ch. 16 bit","On-Chip Emulation","-","24-ch. 12-bit","STOP, WAIT","-","1","-","-40 to 85","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128CQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128CQH","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY20.79 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","53","19","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","-","STOP, WAIT","-","1","-","-40 to 85","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128VLH","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY21.56 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","53","19","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","-","STOP, WAIT","-","1","-","-40 to 105","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG128VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG128VQH","MCF51AG 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY21.81 each","10-YEARS APPLICATION LIFE","128","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","53","19","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","-","STOP, WAIT","-","1","-","-40 to 105","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AG","MCF51AG96CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AG&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/32-bit-coldfire-v1-microcontrollers:MCF51AG?&fpsp=1&tab=Documentation_Tab#MCF51AG96CLH","MCF51AG 32-bit MCU, ColdFire V1 core, 96KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY19.46 each","10-YEARS APPLICATION LIFE","96","16","-","50","46","25","-","COP, Internal Clock Generator, KBI, Low Voltage Detect, POR, Watchdog OSC/Timer","-","-","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","53","19","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","14-ch. 16 bit","On-Chip Emulation","-","-","STOP, WAIT","-","1","-","-40 to 85","-","-","2","5","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128ACFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128ACFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY23.97 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","54","24","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","6-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128ACLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128ACLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY25.37 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","70","24","150","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128ACPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128ACPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY24.16 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","54","24","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","2-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128AVFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY25.12 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","54","24","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","2-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128AVLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY26.64 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","70","24","150","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128AVPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY25.43 each","10-YEARS APPLICATION LIFE","128","32","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","54","24","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","2-ch. 16 bit","On-Chip Emulation","5.5","24-ch. 12-bit","WAIT, STOP","1","1","ColdFire V1","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128CCFGE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCFGE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 44","-","LQFP 44","-","10-YEARS APPLICATION LIFE","128","16","-","50","47","-","-","Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","2.7 to 5.5","-","-","36","9","-","2","12","4","44","PRODUCT MATURITY/SATURATION(4)","1","-","On-Chip Emulation","-","-","-","-","1","ColdFire V1","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51AC","MCF51AC128CCFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY22.51 each","10-YEARS APPLICATION LIFE","128","16","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","54","20","150","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","1","6-ch. 16 bit","On-Chip Emulation","5.5","-","WAIT, STOP","-","-","ColdFire V1","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
