"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态"," 硬件开发工具","内核：类型","浮点单元","工作频率 (Max) (MHz) "," 片上SRAM (KB)","Total Flash (KB) ","UART","SPI","I2C","I2S","USB OTG","CAN","Ethernet w/ 1588","人机接口","VDD (min)","VDD (max) (V) ","Package type","Kinetis SDK","PLC代码","预算报价（不含税）(CNY)","封装类型和焊端数","Pin count","PLC描述","DMA (ch)","PWM Types","Debug &amp; Trace","16-bit Timer (ch)","32-bit Timer (ch)","16-bit PWM (ch)","DAC","ADC"," 其他模拟模块","Qty | Package carrier","GPIOs","Programming for Kinetis MCUs  (KB)","工作环境温度 (Min-Max) (°C) ","安全","无铅","封装尺寸(宽x长x高) (mm3)"," 引脚间距","认证级别","RoHS","External memory &amp; connectivity interfaces","EEPROM (KB) ","缓存 (KB) ","USB features","引导ROM (KB) "," 段式LCD分辨率","Quad Encoder","ADC Conversion Speed (MSPS)","FlexCan","Enhanced PWM (ch)","High Resolution Timer (pSec)","集成无线电台","发射电流 (mA)","接收电流 (mA)","Radio Protocol Supported","Datarate","DC/DC Converter","RX灵敏度"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL16Z64VLH4R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL16Z64VLH4R","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 64KB Flash, 48MHz, QFP 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl16-and-kl26-mcus-up-to-128-kb-flash:FRDM-KL26Z","ARM Cortex-M0+","-","48","8","64","3","2","2","1","-","-","-","Touch System Interface","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY7.31 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","1500 | REEL","54","64","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z128VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z128VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","128","3","2","2","1","-","-","-","FlexIO","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY9.03 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","28","128","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z128VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z128VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, QFN 48","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","128","3","2","2","1","-","-","-","FlexIO","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY9.54 each","QFN-EP 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","260 | TRAY","40","128","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z128VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z128VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, LQFP 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","128","3","2","2","1","-","-","-","FlexIO","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY9.79 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","160 | TRAY","54","128","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z128VMP4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z128VMP4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, MAPBGA 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","128","3","2","2","1","-","-","-","FlexIO","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY10.11 each","MAPBGA 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","54","128","-40 to 105","-","-","5x5x1.2","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z128VMP4R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z128VMP4R","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, MAPBGA 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","128","3","2","2","1","-","-","-","FlexIO","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY10.11 each","MAPBGA 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","2500 | REEL","54","128","-40 to 105","-","-","5x5x1.2","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z256VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z256VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","256","3","2","2","1","-","-","-","FlexIO","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY10.62 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","28","256","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z256VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z256VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, QFN 48","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","256","3","2","2","1","-","-","-","FlexIO","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY11.13 each","QFN-EP 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","260 | TRAY","40","256","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z256VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z256VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, LQFP 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","256","3","2","2","1","-","-","-","FlexIO","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY11.38 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","160 | TRAY","54","256","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z256VMP4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z256VMP4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, MAPBGA 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","256","3","2","2","1","-","-","-","FlexIO","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY11.70 each","MAPBGA 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","54","256","-40 to 105","-","-","5x5x1.2","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z256VMP4R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z256VMP4R","KineKinetis L 32-bit MCU, ARM Cortex-M0+ core, 256KB Flash, 48MHz, MAPBGA 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-kinetis-kl43-kl33-kl27-kl17-and-kl13-mcus:FRDM-KL43Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl43-kl33-kl27-kl17-48-mhz-mcus-tower-system-module:TWR-KL43Z48M","ARM Cortex-M0+","-","48","32","256","3","2","2","1","-","-","-","FlexIO","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY11.70 each","MAPBGA 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","2500 | REEL","54","256","-40 to 105","-","-","5x5x1.2","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z32VDA4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z32VDA4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 32KB Flash, 48MHz, XFBGA 36","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","8","32","3","2","2","-","-","-","-","FlexIO","1.71","3.6","XFBGA","-","2","10000 @ CNY7.38 each","MAPBGA 36","36","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","32","-","-40 to 105","CRC","-","3.5x3.5x.5","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z32VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z32VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 32KB Flash, 48MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","8","32","3","2","2","-","-","-","-","FlexIO","1.71","3.6","QFN","-","2","10000 @ CNY5.53 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","28","-","-40 to 105","CRC","-","5x5x0.65","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z32VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z32VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 32KB Flash, 48MHz, LQFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","8","32","3","2","2","-","-","-","-","FlexIO","1.71","3.6","LQFP","-","2","10000 @ CNY6.49 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","160 | TRAY","54","-","-40 to 105","CRC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z64VDA4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z64VDA4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 64KB Flash, 48MHz, XFBGA 36","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","16","64","3","2","2","-","-","-","-","FlexIO","1.71","3.6","XFBGA","-","2","10000 @ CNY8.08 each","MAPBGA 36","36","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","32","-","-40 to 105","CRC","-","3.5x3.5x.5","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z64VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z64VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 64KB Flash, 48MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","16","64","3","2","2","-","-","-","-","FlexIO","1.71","3.6","QFN","-","2","10000 @ CNY6.17 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","490 | TRAY","28","-","-40 to 105","CRC","-","5x5x0.65","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL1x","MKL17Z64VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl1x-48-mhz-general-purpose-connectivity-ultra-low-power-mcus:KL1x?&fpsp=1&tab=Documentation_Tab#MKL17Z64VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ Core, 64KB Flash, 48MHz, LQFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl17-and-kl27-mcus:FRDM-KL27Z","ARM Cortex-M0+","-","48","16","64","3","2","2","-","-","-","-","FlexIO","1.71","3.6","LQFP","-","2","10000 @ CNY7.19 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","16-bit (SAR) x 1","Comparator, VREF","160 | TRAY","54","-","-40 to 105","CRC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","16","-","-","-","-","-","-","-","-","-","-","-","-","-"
