"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","内核：内核数量 (Spec)","内核：类型","工作频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","L2缓存 (Max) (KB) ","L3缓存 (Max) (KB) ","Data Path","安全","PCIe","USB features","支持外部存储器","CAN","Typical Power","Junction Temperature (Max) (&#186;C)","PLC代码","封装类型和焊端数","Pin count","硬件加密","PLC描述","SPI","Ethernet Type","GPIOs","I2C","缓存 (KB) ","外部总线接口","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","DUART","其他特性","视频/显示功能","I2S","sRIO","加速度传感器数量","eSPI"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NSE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NSE2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, SEC, 0 to 125C, Rev 1.1","-","1000 @ CNY308.83 each","1","e500","800","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NSN2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NSN2DFB","QorIQ, Power Arch 32-Bit SoC, 533MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, 0 to 125C, Rev 1.1","-","1000 @ CNY202.90 each","1","e500","533","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NSN2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NSN2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, 0 to 125C, Rev 1.1","-","1000 @ CNY294.21 each","1","e500","800","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NXE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NXE2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, SEC, -40 to 125C, R1.1","-","1000 @ CNY355.25 each","1","e500","800","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NXN2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NXN2DFB","QorIQ, Power Arch 32-Bit SoC, 533MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, -40 to 125C, Rev 1.1","-","1000 @ CNY233.29 each","1","e500","533","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1012NXN2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1012NXN2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, QE, PCIe, USB, TDM, -40 to 125C, Rev 1.1","-","1000 @ CNY338.34 each","1","e500","800","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","1.6","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NSE2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NSE2DFB","QorIQ, Power Arch 32-Bit SoC, 2 X 533MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, TDM, SEC, 0 to 125C, R1.1","-","1000 @ CNY250.65 each","2","e500","533","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NSE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NSE2HFB","QorIQ, Power Arch 32-Bit SoC, 2 X 800MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, TDM, SEC, 0 to 125C, R1.1","-","1000 @ CNY363.39 each","2","e500","800","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NSN2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NSN2HFB","QorIQ, Power Arch 32-Bit SoC, 2 X 800MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, TDM, 0 to 125C, R1.1","-","1000 @ CNY346.09 each","2","e500","800","0 to 125","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NXE2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NXE2DFB","QorIQ, Power Arch 32-Bit SoC, 2 X 533MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, SEC, -40 to 125C, R1.1","-","1000 @ CNY288.23 each","2","e500","533","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NXE2FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NXE2FFB","QorIQ, Power Arch 32-Bit SoC, 2 X 667MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, SEC, -40 to 125C, R1.1","-","1000 @ CNY345.78 each","2","e500","667","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NXE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NXE2HFB","QorIQ, Power Arch 32-Bit SoC, 2 X 800MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, SEC, -40 to 125C, R1.1","-","1000 @ CNY417.88 each","2","e500","800","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NXN2FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NXN2FFB","QorIQ, Power Arch 32-Bit SoC, 2 X 667MHz, GbE, DDR2/3, ECC, QE, PCIe, USB, -40 to 125C, R1.1","-","1000 @ CNY329.37 each","2","e500","667","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1021","P1021NXN2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1021&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1021-12-single-and-dual-core-multi-protocol-communications-processors:P1021?&fpsp=1&tab=Documentation_Tab#P1021NXN2HFB","QorIQ, Power Arch 32-Bit SoC, 2 X 800MHz, GbE, DDR2/3, ECC, QE, PCIe, USB,, -40 to 125C, R1.1","-","1000 @ CNY397.98 each","2","e500","800","-40 to 105","256","-","Software","-","2","1 x USB 2.0","DDR3, DDR2","-","2.4","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSE2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSE2DFB","QorIQ, Power Arch 32-Bit SoC, 533MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, 0 to 125C, Rev 1.1","-","1000 @ CNY171.81 each","1","e500","533","0 to 125","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSE2FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSE2FFB","QorIQ, Power Arch 32-Bit SoC, 667MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, 0 to 125C, Rev 1.1","-","1000 @ CNY206.14 each","1","e500","667","0 to 125","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSE2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, 0 to 125C, Rev 1.1","-","1000 @ CNY249.13 each","1","e500","800","0 to 125","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSN2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSN2DFB","QorIQ, Power Arch 32-Bit SoC, 533MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, 0 to 125C, Rev 1.1","-","1000 @ CNY163.60 each","1","e500","533","0 to 125","256","-","Software","-","2","-","DDR2, DDR3","-","1.56","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSN2FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSN2FFB","QorIQ, Power Arch 32-Bit SoC, 667MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM,, 0 to 125C, Rev 1.1","-","1000 @ CNY196.35 each","1","e500","667","0 to 125","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NSN2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NSN2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, 0 to 125C, Rev 1.1","-","1000 @ CNY237.24 each","1","e500","800","-40 to 105","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NXE2DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NXE2DFB","QorIQ, Power Arch 32-Bit SoC, 533MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, -40 to 125C, Rev 1.1","-","1000 @ CNY197.56 each","1","e500","533","-40 to 105","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NXE2FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NXE2FFB","QorIQ, Power Arch 32-Bit SoC, 667MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, -40 to 125C, Rev 1.1","-","1000 @ CNY237.04 each","1","e500","667","-40 to 105","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1020","P1011NXE2HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-11-single-and-dual-core-communications-processors:P1020?&fpsp=1&tab=Documentation_Tab#P1011NXE2HFB","QorIQ, Power Arch 32-Bit SoC, 800MHz, GbE, DDR2/3 w/ECC, PCIe, USB, TDM, SEC, -40 to 125C, Rev 1.1","-","1000 @ CNY286.45 each","1","e500","800","-40 to 105","256","-","Software","-","2","-","DDR3, DDR2","-","1.56","125","3","TEPBGA 689","689","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","16","2","32","Memory Controller, PCI-Express","333","-","10-YEARS APPLICATION LIFE","-","1","-","-","-","-","-","-"
