"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","UART","I2C","SPI","ADC (bit)","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","内部RAM (KB) ","PLC代码","预算报价（不含税）(CNY)","Pin count","PLC描述","其他特性","外部中断","定时器特性","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","内核：性能(MIPS)","ADC","待机功能","CAN","总线频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","无铅","供电电压 (Min-Max) (V) ","认证级别","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","外部总线接口","视频/显示功能","USB","USB features","DMA通道总数","I2S","支持外部存储器","缓存 (KB) ","QSPI","片选","CAN Type","PWM (ch)","支持外部存储","LCD分辨率","内核：工作电压 (Spec) (V) "
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLD","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 44","-","LQFP 44","50","-","128","-","1","2","12","33","8","-","2","16","4","10000 @ CNY21.87 each","44","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","7","Input Capture, Output Compare, PWM","4-ch. 16-bit","On-Chip Emulation","5.5","47","8-ch. 12-bit","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLH","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","128","-","1","2","12","51","12","-","2","16","4","10000 @ CNY22.38 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","Input Capture, Output Compare, PWM","6-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLHR","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","128","-","1","2","12","51","12","-","2","16","4","10000 @ CNY22.38 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLK","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","128","-","2","2","12","66","12","-","2","16","4","10000 @ CNY23.02 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VLKR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLKR","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","128","-","2","2","12","66","12","-","2","16","4","10000 @ CNY23.02 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM128VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","128","-","1","2","12","51","12","-","2","16","4","10000 @ CNY22.38 each","64","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","6-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM32EVLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32EVLD","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 44","-","LQFP 44","50","-","32","-","1","2","12","33","8","-","2","16","4","10000 @ CNY16.66 each","44","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","7","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","8-ch. 12-bit","STOP, WAIT","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM32VLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLD","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 44","-","LQFP 44","50","-","32","-","1","2","12","33","8","-","2","16","4","10000 @ CNY13.29 each","44","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","7","Input Capture, Output Compare, PWM","4-ch. 16-bit","On-Chip Emulation","5.5","47","8-ch. 12-bit","STOP, WAIT","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM32VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLH","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","32","-","2","2","12","51","12","-","2","16","4","10000 @ CNY13.73 each","64","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM32VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLK","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","32","-","2","2","12","66","12","-","2","16","4","10000 @ CNY14.43 each","80","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","16-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM32VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","32","-","2","2","12","51","12","-","2","16","4","10000 @ CNY13.73 each","64","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64EVLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","64","-","1","2","12","51","12","-","2","16","4","10000 @ CNY23.72 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","Input Capture, Output Compare, PWM","6-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64EVLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLHR","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","64","-","1","2","12","51","12","-","2","16","4","-","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","-","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64EVLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLK","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","64","-","2","2","12","66","12","-","2","16","4","10000 @ CNY24.42 each","80","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Encryption Hw. Accelerator, Analog Comparator","9","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64VLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLD","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 44","-","LQFP 44","50","-","64","-","1","2","12","33","8","-","2","16","4","10000 @ CNY19.77 each","44","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","7","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","8-ch. 12-bit","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","64","-","1","2","12","51","12","-","2","16","4","10000 @ CNY20.28 each","64","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","6-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLK","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","64","-","2","2","12","66","12","-","2","16","4","10000 @ CNY20.92 each","80","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","2-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JM","MCF51JM64VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","64","-","1","2","12","51","12","-","2","16","4","10000 @ CNY20.28 each","64","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","9","Input Capture, Output Compare, PWM","6-ch. 16 bit","On-Chip Emulation","5.5","47","12-ch. 12-bit","STOP, WAIT","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JE","MCF51JE128CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE128CLK","MCF51JE 32-bit MCU, ColdFite V1 core, 128KB Flash, 50MHz, QFP 80","-","QFP 80","50","-","128","-","1","2","12","47","-","-","2","32","4","10000 @ CNY22.89 each","80","PRODUCT MATURITY/SATURATION(4)","KBI, Low Voltage Detect","16","PDB, Watchdog, PWM, Output Compare, Input Capture","8-ch. 16 bit","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","1","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JE","MCF51JE128CMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE128CMB","MCF51JE 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","50","-","128","-","1","2","12","48","-","-","2","32","4","10000 @ CNY23.65 each","81","PRODUCT MATURITY/SATURATION(4)","KBI, Low Voltage Detect","16","Input Capture, Output Compare, PWM, Watchdog, PDB","8-ch. 16 bit","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 105","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","1","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JE","MCF51JE128VMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE128VMB","MCF51JE 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","50","-","128","-","1","2","12","48","-","-","2","32","4","10000 @ CNY24.86 each","81","PRODUCT MATURITY/SATURATION(4)","KBI, Low Voltage Detect","16","Input Capture, Output Compare, PWM, Watchdog, PDB","8-ch. 16 bit","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 105","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","1","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JE","MCF51JE256CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256CLK","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","QFP 80","50","-","256","-","1","2","12","47","-","-","2","32","4","10000 @ CNY24.80 each","80","PRODUCT MATURITY/SATURATION(4)","KBI, Low Voltage Detect","16","PDB, Watchdog, PWM, Output Compare, Input Capture","8-ch. 16 bit","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","1","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51JE","MCF51JE256CLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JE&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51JE?&fpsp=1&tab=Documentation_Tab#MCF51JE256CLL","MCF51JE 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 100","-","LQFP 100","50","-","256","-","1","2","12","65","-","-","2","32","4","10000 @ CNY25.43 each","100","PRODUCT MATURITY/SATURATION(4)","KBI, Low Voltage Detect","16","PDB, Watchdog, PWM, Output Compare, Input Capture","8-ch. 16 bit","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","1","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
