"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","支持的MCU","预算报价（不含税）(CNY)","封装类型和焊端数","线性/LDO稳压器数量","开关升压稳压器数量","开关降压稳压器数量","输出电压","输出电流 (A) ","接口和输入控制","通信协议","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性 - 电源管理","ADC","RoHS","PLC代码","电池组数量","Pin count","充电电流类型","PLC描述","电池充电器","输入电压 (Max) (V) ","供电电压 (Min-Max) (V) ","认证级别","音频发送模拟放大器","音频接收模拟放大器","照明管理","音频－数字","无铅","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通道数","每路输出电流限值 (Min) (A) (ILIM)","负载电流 (Typ) (A) (IL)","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","SafeAssure 功能安全","GPIOs","供电电压 (Typ) (V) ","LIN","CAN","Data Rate Min","Data Rate Max","充电终止方法","External Memory Voltage (V) ","内核：内核数量 (Spec)","内部RAM (KB) ","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---电源管理","MC33912","MC33912G5AC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC33912G5AC","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, Enhanced EMC, QFP 32, Tray","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY9.22 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 125","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33912","MC33912G5ACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC33912G5ACR2","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, Enhanced EMC, QFP 32, Reel","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY9.22 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 125","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33912","MC34912BAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC34912BAC","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, QFP 32, Tray","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY8.65 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 85","Overvoltage, Undervoltage Detection, Thermal Shutdown, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33912","MC34912BACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC34912BACR2","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, QFP 32, Tray","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY8.65 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 85","Overvoltage, Undervoltage Detection, Thermal Shutdown, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33912","MC34912G5AC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC34912G5AC","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, Enhanced EMC, QFP 32, Tray","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY8.65 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 85","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33912","MC34912G5ACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33912&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-sbc-with-dc-motor-predriver-and-current-sense:MC33912?&fpsp=1&tab=Documentation_Tab#MC34912G5ACR2","System Basis Chip, LIN, 2x 5.0V/60&20mA LDOs, DC Motor Predriver, Isense, Enhanced EMC, QFP 32, Reel","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY8.65 each","LQFP 32","2","-","-","5.0, 5.0","0.05, 0.02","SPI","LIN","-40 to 85","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC33911BAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC33911BAC","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, QFP 32, Tray","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY8.08 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 125","Undervoltage Detection, Overvoltage, Thermal Shutdown, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC33911BACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC33911BACR2","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, QFP 32, Reel","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY8.08 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 125","Undervoltage Detection, Overvoltage, Thermal Shutdown, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC33911G5AC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC33911G5AC","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, Enhanced EMC, QFP 32, Tray","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY8.08 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 125","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC33911G5ACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC33911G5ACR2","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, Enhanced EMC, QFP 32, Reel","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY8.08 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 125","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","-","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC34911BAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC34911BAC","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, QFP 32, Tray","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY7.76 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 85","Overvoltage, Undervoltage Detection, Thermal Shutdown, Overcurrent, Overtemperature","SPI","Watchdog","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC34911BACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC34911BACR2","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, QFP 32, Reel","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY7.76 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 85","Overvoltage, Undervoltage Detection, Thermal Shutdown, Overcurrent, Overtemperature","SPI","Watchdog","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC34911G5AC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC34911G5AC","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, Enhanced EMC, QFP 32, Tray","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY7.76 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 85","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","Watchdog","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33911","MC34911G5ACR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33911&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/lin-system-basis-chip-with-dc-motor-predriver:MC33911?&fpsp=1&tab=Documentation_Tab#MC34911G5ACR2","System Basis Chip, LIN,  1x 5.0V/60mA LDOs, DC Motor Predriver, Enhanced EMC, QFP 32, Reel","-","-","-","Linear Regulators, System Basis Chip, Comm Transceivers","-","1000 @ CNY7.76 each","LQFP 32","1","-","-","5.0","0.05","SPI","LIN","-40 to 85","Thermal Shutdown, Undervoltage Detection, Overvoltage, Overcurrent, Overtemperature","SPI","Watchdog","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 18","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Wake, PWM Capable, Low Voltage Detection Reset","100","20","10.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33908","MC33908LAE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33908&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/safe-system-basis-chip-with-buck-and-boost-dc-dc-up-to-1.5a-on-vcore:MC33908?&fpsp=1&tab=Documentation_Tab#MC33908LAE","System Basis Chip, CAN/LIN, 5V , 1.5A VCORE, QFP 48, Tray","-","-","-","Linear Regulators, System Basis Chip","MPC5777C, MPC5777M","1000 @ CNY20.98 each","LQFP-EP 48","3","1","2","-","-","-","CAN, LIN","-40 to 125","Undervoltage, Short Circuit, Overvoltage Protect, Overtemperature, Bus Short Circuit to Battery, Overcurrent, Overcurrent Protected Bus","SPI","Interrupt Output, Reset, Watchdog","-","-","2","-","48","-","PRODUCT RAPID GROWTH(2)","-","-","-1 to 40","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Diagnostics Reporting, Sleep Mode, Wake, Watchdog Timer","-","-","-","-","-","-","-","-","-","ISO 26262","6","14","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33908","MC33908LAER2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33908&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/safe-system-basis-chip-with-buck-and-boost-dc-dc-up-to-1.5a-on-vcore:MC33908?&fpsp=1&tab=Documentation_Tab#MC33908LAER2","System Basis Chip, CAN/LIN, 5V , 1.5A VCORE, QFP 48, Reel","-","-","-","Linear Regulators, System Basis Chip","MPC5777C, MPC5777M","1000 @ CNY20.98 each","LQFP-EP 48","3","1","2","-","-","-","CAN, LIN","-40 to 125","Undervoltage, Short Circuit, Overvoltage Protect, Overtemperature, Bus Short Circuit to Battery, Overcurrent, Overcurrent Protected Bus","SPI","Interrupt Output, Reset, Watchdog","-","-","2","-","48","-","PRODUCT RAPID GROWTH(2)","-","-","-1 to 40","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Diagnostics Reporting, Sleep Mode, Wake, Watchdog Timer","-","-","-","-","-","-","-","-","-","ISO 26262","6","14","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33908","MC33908NAE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33908&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/safe-system-basis-chip-with-buck-and-boost-dc-dc-up-to-1.5a-on-vcore:MC33908?&fpsp=1&tab=Documentation_Tab#MC33908NAE","System Basis Chip, CAN ONLY, 5V , 1.5A VCORE, QFP 48, Tray","-","-","-","Linear Regulators, System Basis Chip","MPC5777C, MPC5777M","1000 @ CNY19.33 each","LQFP-EP 48","3","1","2","-","-","-","CAN","-40 to 125","Undervoltage, Short Circuit, Overvoltage Protect, Overtemperature, Bus Short Circuit to Battery, Overcurrent, Overcurrent Protected Bus","SPI","Interrupt Output, Reset, Watchdog","-","-","2","-","48","-","PRODUCT RAPID GROWTH(2)","-","-","-1 to 40","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Diagnostics Reporting, Sleep Mode, Wake, Watchdog Timer","-","-","-","-","-","-","-","-","-","ISO 26262","6","14","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33908","MC33908NAER2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33908&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/safe-system-basis-chip-with-buck-and-boost-dc-dc-up-to-1.5a-on-vcore:MC33908?&fpsp=1&tab=Documentation_Tab#MC33908NAER2","System Basis Chip, CAN ONLY, 5V , 1.5A VCORE, QFP 48, Reel","-","-","-","Linear Regulators, System Basis Chip","MPC5777C, MPC5777M","1000 @ CNY19.33 each","LQFP-EP 48","3","1","2","-","-","-","CAN","-40 to 125","Undervoltage, Short Circuit, Overvoltage Protect, Overtemperature, Bus Short Circuit to Battery, Overcurrent, Overcurrent Protected Bus","SPI","Interrupt Output, Reset, Watchdog","-","-","2","-","48","-","PRODUCT RAPID GROWTH(2)","-","-","-1 to 40","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Diagnostics Reporting, Sleep Mode, Wake, Watchdog Timer","-","-","-","-","-","-","-","-","-","ISO 26262","6","14","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33909","MC33909D3AD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33909&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/system-basis-chip/system-basis-chip-with-dc-dc-and-multiple-switch-to-ground-interface:MC33909?&fpsp=1&tab=Documentation_Tab#MC33909D3AD","System Basis Chip, 24V, 2A DC/DC , LV124, 3V/500mA LDO ,1 CAN, 2 LIN, 6 MSDI, LQFP-EP 48, Tray","-","-","-","-","-","1000 @ CNY14.69 each","LQFP-EP 48","2","-","1","3.3, 5.0","0.5, 0.5","SPI","-","-40 to -40, 125 to 125","Overcurrent, Overvoltage, Thermal Shutdown, Undervoltage","Bus Failure","-","-","-","2","-","48","-","PRODUCT RAPID GROWTH(2)","-","-","2.5 to 2.5, 27 to 27","10-YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Fail Safe Input","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
