"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450CJ28-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450CJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450CQ48-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450CQ48TR-F ","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450IJ28-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450IJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450IQ48-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1450","ST16C1450IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=21662&languageid=1033&type=datasheet&part=st16c1450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1450/","UART with One Byte FIFO","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CJ-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CJTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CQ-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CQTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CV-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854CVTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IJ-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IJTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IQ-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IQTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IV-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854","XR16C854IVTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750CJ-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750CJTR-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750CM-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750CMTR-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750IJ-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750IJTR-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750IM-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2750","XR16L2750IMTR-F","http://www.exar.com/common/content/document.ashx?id=242&languageid=1033&type=datasheet&part=xr16l2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2750/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CJ68-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CJ68TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CQ100-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CQ100TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CQ64","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CQ64-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654CQTRSW-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IJ68-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IJ68TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IQ100-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IQ100TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IQ64","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IQ64-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654","ST16C654IQ64TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97 - 5.5","PLCC-68, QFP-100, LQFP-64"
