"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","No. of  Tx","No. of  Rx","Data Rate  (kbps)","ESD  (kV)","VCC  MIN.  (V)","VCC  MAX.  (V)","VCC (V)","Int. Chrg.  Pump","No. of  Ext  Caps","Nom  Cap.  Value  (µF)","Shutdown","TTL  Tri-state"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCT","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCT/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCT-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCT-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCY","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCY/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCY-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBCY-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEA","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEA/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEA-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEA-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBET","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBET/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBET-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBET-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEY","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEY/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEY-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EBEY-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECA","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECA/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECA-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECT","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECT/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECT-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECT-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECY","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECY/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECY-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220ECY-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEA","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEA/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEA-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EET","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EET/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EET-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EET-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEY","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEY/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEY-L","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3220EB","SP3220EEY-L/TR","http://www.exar.com/common/content/document.ashx?id=631&languageid=1033&type=datasheet&part=sp3220eb","http://www.exar.com/connectivity/transceiver/rs232/sp3220eb/","3.0V to 5.5V RS-232 1-driver/1-receiver with low-power shutdown","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP385E","SP385CA-1","http://www.exar.com/common/content/document.ashx?id=642&languageid=1033&type=datasheet&part=sp385e","http://www.exar.com/connectivity/transceiver/rs232/sp385e/","3V to +5V RS-232 Line Driver/Receiver","2","2","120","15","3","5","3.6","▪","4","0.1","▪","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP385E","SP385CA-1-L","http://www.exar.com/common/content/document.ashx?id=642&languageid=1033&type=datasheet&part=sp385e","http://www.exar.com/connectivity/transceiver/rs232/sp385e/","3V to +5V RS-232 Line Driver/Receiver","2","2","120","15","3","5","3.6","▪","4","0.1","▪","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP385E","SP385CT-1","http://www.exar.com/common/content/document.ashx?id=642&languageid=1033&type=datasheet&part=sp385e","http://www.exar.com/connectivity/transceiver/rs232/sp385e/","3V to +5V RS-232 Line Driver/Receiver","2","2","120","15","3","5","3.6","▪","4","0.1","▪","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP385E","SP385CT-1-L","http://www.exar.com/common/content/document.ashx?id=642&languageid=1033&type=datasheet&part=sp385e","http://www.exar.com/connectivity/transceiver/rs232/sp385e/","3V to +5V RS-232 Line Driver/Receiver","2","2","120","15","3","5","3.6","▪","4","0.1","▪","-"
